user_id,total_orders,avg_days_between_orders,avg_basket_size,total_distinct_products,reordered_share,favorite_day_of_week,favorite_hour_of_day
57230,4,20.0,6.75,16.0,0.4074074074074074,3,10
57240,7,5.428571428571429,8.142857142857142,44.0,0.22807017543859648,0,9
57247,6,23.333333333333332,6.333333333333333,21.0,0.4473684210526316,3,13
57254,8,21.0,10.5,62.0,0.2619047619047619,2,13
57259,4,13.75,4.5,16.0,0.1111111111111111,0,9
57262,5,20.4,15.6,59.0,0.24358974358974358,1,13
57274,13,20.846153846153847,10.0,50.0,0.6153846153846154,0,16
57280,16,18.3125,6.3125,37.0,0.6336633663366337,2,13
57285,3,20.0,5.333333333333333,14.0,0.125,2,15
57289,7,22.857142857142858,7.142857142857143,37.0,0.26,0,8
57296,10,12.8,4.9,33.0,0.32653061224489793,3,8
57300,20,14.6,4.894736842105263,65.0,0.3010752688172043,5,11
57312,8,6.875,16.625,68.0,0.48872180451127817,1,19
57314,3,1.6666666666666667,12.666666666666666,31.0,0.18421052631578946,1,1
57315,68,5.235294117647059,9.926470588235293,128.0,0.8103703703703704,0,7
57331,17,15.294117647058824,15.882352941176471,137.0,0.4925925925925926,3,9
57340,13,19.53846153846154,5.846153846153846,39.0,0.4868421052631579,4,11
57349,19,14.68421052631579,7.526315789473684,37.0,0.7412587412587412,0,10
57363,8,13.25,8.5,42.0,0.38235294117647056,0,14
57364,63,5.5396825396825395,5.603174603174603,108.0,0.6940509915014165,5,13
57376,37,8.837837837837839,17.216216216216218,203.0,0.6813186813186813,5,11
57385,20,16.3,6.05,46.0,0.6198347107438017,2,15
57386,20,13.1,20.4,114.0,0.7205882352941176,1,19
57388,21,5.714285714285714,10.619047619047619,112.0,0.4977578475336323,2,16
57397,13,12.76923076923077,4.090909090909091,37.0,0.17777777777777778,2,11
57409,9,11.555555555555555,9.875,20.0,0.7468354430379747,6,1
57416,3,15.0,2.0,6.0,0.0,3,10
57432,20,8.0,5.95,29.0,0.7563025210084033,2,19
57433,5,19.6,1.25,4.0,0.2,4,11
57439,6,18.5,3.3333333333333335,15.0,0.25,0,16
57450,10,20.1,6.0,40.0,0.3333333333333333,1,11
57459,46,7.782608695652174,3.260869565217391,45.0,0.7,6,21
57469,49,7.020408163265306,6.583333333333333,102.0,0.6772151898734177,5,7
57489,12,15.75,3.3636363636363638,30.0,0.1891891891891892,3,8
57490,4,22.0,7.5,25.0,0.16666666666666666,0,15
57510,3,14.333333333333334,5.333333333333333,15.0,0.0625,0,2
57512,65,5.492307692307692,11.646153846153846,183.0,0.7582562747688243,0,12
57513,16,8.3125,6.5625,64.0,0.3904761904761905,0,7
57517,8,22.75,2.5,11.0,0.45,4,9
57524,4,14.5,2.3333333333333335,7.0,0.0,1,11
57529,17,4.117647058823529,2.3125,15.0,0.5945945945945946,3,1
57536,3,12.666666666666666,3.6666666666666665,10.0,0.09090909090909091,6,13
57558,28,12.0,11.321428571428571,123.0,0.61198738170347,2,18
57570,5,24.0,16.0,56.0,0.3,5,18
57572,5,24.0,8.2,32.0,0.21951219512195122,4,12
57580,9,25.333333333333332,3.888888888888889,29.0,0.17142857142857143,6,10
57582,23,11.0,5.913043478260869,49.0,0.6397058823529411,2,19
57585,30,6.333333333333333,13.966666666666667,58.0,0.8615751789976134,3,21
57590,43,6.6976744186046515,4.837209302325581,17.0,0.9182692307692307,5,9
57611,4,18.25,5.5,14.0,0.36363636363636365,0,14
57617,35,8.428571428571429,5.411764705882353,78.0,0.5760869565217391,3,15
57627,12,10.583333333333334,5.416666666666667,25.0,0.6153846153846154,2,10
57633,13,11.307692307692308,9.846153846153847,55.0,0.5703125,0,12
57641,65,5.369230769230769,13.63076923076923,81.0,0.9085778781038375,0,14
57643,14,13.142857142857142,9.214285714285714,67.0,0.4806201550387597,1,18
57646,4,8.0,12.75,34.0,0.3333333333333333,1,17
57652,11,12.0,6.7272727272727275,42.0,0.43243243243243246,1,13
57657,36,9.666666666666666,11.777777777777779,93.0,0.7806603773584906,2,13
57670,13,20.0,12.615384615384615,63.0,0.6158536585365854,0,11
57675,3,2.6666666666666665,1.0,1.0,0.5,1,12
57677,22,14.863636363636363,3.0,27.0,0.5909090909090909,0,9
57696,9,8.0,9.555555555555555,57.0,0.3372093023255814,5,19
57701,57,2.3333333333333335,5.052631578947368,26.0,0.9097222222222222,2,13
57702,45,7.733333333333333,3.8666666666666667,12.0,0.9310344827586207,2,9
57708,13,8.076923076923077,4.615384615384615,40.0,0.3333333333333333,6,9
57710,7,5.714285714285714,5.142857142857143,21.0,0.4166666666666667,1,9
57711,31,11.193548387096774,8.935483870967742,127.0,0.5415162454873647,6,10
57724,3,17.666666666666668,9.333333333333334,25.0,0.10714285714285714,1,17
57727,4,10.25,17.5,44.0,0.37142857142857144,5,8
57730,3,20.0,17.0,46.0,0.09803921568627451,0,0
57734,9,10.444444444444445,10.11111111111111,45.0,0.5054945054945055,4,17
57741,13,17.46153846153846,17.76923076923077,159.0,0.3116883116883117,3,11
57743,3,9.666666666666666,4.333333333333333,8.0,0.38461538461538464,0,12
57745,22,9.954545454545455,9.545454545454545,99.0,0.5285714285714286,0,7
57765,51,3.392156862745098,7.980392156862745,100.0,0.7542997542997543,0,11
57769,6,14.0,7.666666666666667,35.0,0.2391304347826087,0,17
57771,42,5.142857142857143,8.047619047619047,121.0,0.6420118343195266,0,10
57773,4,17.75,3.0,11.0,0.08333333333333333,1,16
57793,50,7.14,12.26,190.0,0.6900489396411092,0,16
57803,6,7.0,2.1666666666666665,10.0,0.23076923076923078,2,9
57816,3,6.666666666666667,11.0,29.0,0.12121212121212122,1,9
57819,13,15.461538461538462,7.538461538461538,39.0,0.6020408163265306,3,9
57823,14,15.285714285714286,7.714285714285714,73.0,0.32407407407407407,6,13
57824,5,23.4,10.4,41.0,0.21153846153846154,2,8
57827,56,6.053571428571429,13.875,226.0,0.7091377091377091,1,10
57843,9,20.11111111111111,10.444444444444445,74.0,0.2127659574468085,0,16
57850,17,10.470588235294118,11.470588235294118,105.0,0.46153846153846156,0,16
57854,14,15.214285714285714,3.7857142857142856,37.0,0.3018867924528302,5,17
57861,7,17.285714285714285,3.0,16.0,0.23809523809523808,0,8
57864,11,18.181818181818183,5.545454545454546,41.0,0.32786885245901637,0,8
57866,40,8.925,4.25,45.0,0.7352941176470589,2,12
57869,15,17.133333333333333,13.2,99.0,0.5,2,20
57873,3,14.333333333333334,6.333333333333333,18.0,0.05263157894736842,0,9
57882,7,13.428571428571429,9.0,32.0,0.4074074074074074,0,11
57883,12,13.083333333333334,5.166666666666667,40.0,0.3548387096774194,4,8
57886,10,19.1,15.7,82.0,0.47770700636942676,6,12
57887,21,13.285714285714286,8.238095238095237,77.0,0.5549132947976878,3,14
57897,43,7.930232558139535,12.0,121.0,0.7655038759689923,5,6
57900,3,3.3333333333333335,11.666666666666666,23.0,0.34285714285714286,1,12
57905,6,13.0,11.0,42.0,0.36363636363636365,2,0
57921,11,5.363636363636363,3.6363636363636362,36.0,0.1,5,12
57936,6,13.0,10.166666666666666,49.0,0.19672131147540983,0,7
57937,10,12.3,6.6,48.0,0.2727272727272727,1,18
57942,13,16.307692307692307,8.0,70.0,0.3269230769230769,0,13
57943,5,20.2,2.4,9.0,0.25,5,0
57953,8,12.75,6.875,45.0,0.18181818181818182,4,17
57958,33,10.727272727272727,11.484848484848484,163.0,0.5699208443271768,5,10
57961,40,7.925,8.35,127.0,0.6197604790419161,6,17
57962,9,19.0,8.222222222222221,66.0,0.10810810810810811,6,16
57968,12,11.583333333333334,10.333333333333334,36.0,0.7096774193548387,1,9
57969,44,6.840909090909091,8.477272727272727,66.0,0.8230563002680965,1,14
57984,59,6.016949152542373,4.762711864406779,20.0,0.9288256227758007,3,10
57987,28,8.214285714285714,6.357142857142857,54.0,0.6966292134831461,6,11
57996,65,5.061538461538461,11.953846153846154,146.0,0.8120978120978121,4,17
58002,35,9.628571428571428,17.82857142857143,252.0,0.5961538461538461,1,7
58006,4,15.5,7.25,28.0,0.034482758620689655,3,19
58012,4,15.0,4.0,13.0,0.1875,1,21
58022,9,8.88888888888889,6.125,31.0,0.3673469387755102,1,15
58036,12,16.916666666666668,5.083333333333333,32.0,0.47540983606557374,1,9
58039,16,11.6875,7.9375,58.0,0.5433070866141733,0,9
58044,3,20.0,7.666666666666667,16.0,0.30434782608695654,1,14
58052,16,15.375,18.0,147.0,0.4895833333333333,3,9
58054,10,16.4,5.5,38.0,0.3090909090909091,0,17
58055,9,23.11111111111111,26.333333333333332,93.0,0.6075949367088608,1,9
58057,6,6.5,8.0,33.0,0.3125,0,12
58067,7,12.428571428571429,13.857142857142858,61.0,0.3711340206185567,3,18
58079,22,6.909090909090909,10.454545454545455,84.0,0.6347826086956522,1,11
58084,5,19.6,5.6,15.0,0.4642857142857143,0,12
58094,19,13.368421052631579,3.0,24.0,0.5789473684210527,0,15
58100,17,11.647058823529411,4.1875,19.0,0.7164179104477612,6,11
58118,3,10.0,1.0,1.0,0.6666666666666666,6,15
58119,11,15.909090909090908,3.1818181818181817,16.0,0.5428571428571428,6,9
58134,5,22.6,11.6,34.0,0.41379310344827586,4,8
58138,3,14.666666666666666,7.333333333333333,18.0,0.18181818181818182,6,17
58144,41,8.463414634146341,8.829268292682928,93.0,0.7430939226519337,6,11
58146,48,7.3125,13.583333333333334,104.0,0.8404907975460123,6,11
58150,4,13.25,17.0,53.0,0.22058823529411764,3,11
58161,36,8.75,8.972222222222221,129.0,0.6006191950464397,1,15
58170,10,17.1,6.0,39.0,0.35,0,10
58177,29,9.068965517241379,7.0344827586206895,86.0,0.5784313725490197,6,15
58178,4,8.75,1.5,5.0,0.16666666666666666,5,11
58191,26,12.0,7.461538461538462,57.0,0.7061855670103093,0,15
58204,7,12.714285714285714,12.285714285714286,56.0,0.3488372093023256,0,16
58206,6,11.0,2.6666666666666665,11.0,0.3125,5,8
58212,3,13.0,4.666666666666667,13.0,0.07142857142857142,2,7
58223,17,13.294117647058824,7.25,62.0,0.46551724137931033,3,20
58241,7,7.571428571428571,11.571428571428571,48.0,0.4074074074074074,4,12
58243,9,18.0,4.5,18.0,0.5,4,11
58244,6,16.166666666666668,7.166666666666667,29.0,0.32558139534883723,0,11
58246,11,18.727272727272727,9.545454545454545,81.0,0.22857142857142856,6,14
58251,9,17.77777777777778,4.888888888888889,26.0,0.4090909090909091,2,17
58253,10,18.6,1.8,10.0,0.4444444444444444,1,0
58257,18,7.0,8.833333333333334,100.0,0.3710691823899371,6,8
58262,3,13.666666666666666,10.666666666666666,25.0,0.21875,1,0
58265,3,10.333333333333334,8.333333333333334,24.0,0.04,0,14
58269,4,16.75,4.0,16.0,0.0,0,9
58283,34,9.558823529411764,4.303030303030303,71.0,0.5,5,0
58284,8,12.25,16.875,87.0,0.35555555555555557,5,16
58288,19,16.105263157894736,13.894736842105264,136.0,0.48484848484848486,6,9
58293,4,8.25,4.25,12.0,0.29411764705882354,3,9
58298,4,16.75,6.25,22.0,0.12,0,17
58302,7,20.142857142857142,18.142857142857142,48.0,0.6220472440944882,0,16
58316,3,10.333333333333334,9.333333333333334,21.0,0.25,2,10
58326,33,6.96969696969697,3.3548387096774195,62.0,0.40384615384615385,1,15
58330,3,16.0,23.666666666666668,59.0,0.16901408450704225,1,12
58333,11,19.727272727272727,10.272727272727273,26.0,0.7699115044247787,1,10
58343,4,16.5,12.75,37.0,0.27450980392156865,0,9
58348,13,19.53846153846154,4.384615384615385,22.0,0.6140350877192983,3,0
58366,8,18.875,12.625,72.0,0.2871287128712871,2,10
58368,37,8.54054054054054,7.027777777777778,71.0,0.7193675889328063,5,10
58370,11,18.545454545454547,12.181818181818182,89.0,0.3358208955223881,0,12
58372,5,14.2,6.8,28.0,0.17647058823529413,1,9
58376,12,20.083333333333332,6.833333333333333,41.0,0.5,2,20
58381,39,4.948717948717949,5.205128205128205,85.0,0.5812807881773399,2,14
58392,4,3.0,3.25,7.0,0.46153846153846156,6,14
58393,3,20.0,10.0,27.0,0.1,0,5
58404,6,11.5,18.166666666666668,79.0,0.27522935779816515,2,11
58417,22,7.954545454545454,10.954545454545455,118.0,0.5103734439834025,4,8
58441,34,9.852941176470589,7.96969696969697,101.0,0.6159695817490495,0,7
58444,4,13.25,1.5,3.0,0.5,1,10
58449,60,5.85,15.233333333333333,243.0,0.7341356673960613,0,14
58457,14,11.857142857142858,5.571428571428571,33.0,0.5769230769230769,1,19
58459,8,16.25,7.875,36.0,0.42857142857142855,2,16
58463,26,13.307692307692308,11.576923076923077,108.0,0.6411960132890365,1,15
58465,26,12.26923076923077,6.153846153846154,74.0,0.5375,6,13
58466,15,12.133333333333333,3.3333333333333335,31.0,0.38,0,10
58474,17,13.058823529411764,12.235294117647058,53.0,0.7451923076923077,0,11
58485,47,7.617021276595745,6.0212765957446805,128.0,0.5477031802120141,2,16
58493,8,16.5,11.75,40.0,0.574468085106383,1,13
58494,6,4.166666666666667,2.0,6.0,0.0,5,13
58495,23,12.26086956521739,4.217391304347826,70.0,0.27835051546391754,2,20
58497,9,19.11111111111111,9.444444444444445,56.0,0.3411764705882353,6,13
58499,12,16.083333333333332,5.5,40.0,0.3939393939393939,2,9
58518,3,17.666666666666668,8.0,18.0,0.25,0,11
58520,4,22.5,15.0,45.0,0.25,2,9
58526,3,19.666666666666668,3.6666666666666665,9.0,0.18181818181818182,2,12
58531,3,5.333333333333333,8.333333333333334,11.0,0.56,3,0
58532,6,19.666666666666668,8.0,18.0,0.625,1,7
58538,25,11.96,3.8,37.0,0.6105263157894737,5,12
58540,46,7.326086956521739,10.76086956521739,150.0,0.696969696969697,1,10
58551,13,11.923076923076923,4.923076923076923,52.0,0.1875,2,9
58555,4,22.5,4.75,13.0,0.3157894736842105,0,11
58572,4,14.5,11.0,32.0,0.2727272727272727,0,14
58578,3,20.0,1.0,1.0,0.6666666666666666,6,9
58582,5,8.8,6.6,29.0,0.12121212121212122,5,10
58586,19,14.0,8.789473684210526,73.0,0.562874251497006,6,8
58587,41,6.853658536585366,10.024390243902438,105.0,0.7445255474452555,5,15
58597,3,12.0,13.0,27.0,0.3076923076923077,0,8
58607,16,14.125,17.3125,107.0,0.6137184115523465,0,9
58619,19,15.0,5.578947368421052,42.0,0.6037735849056604,0,9
58623,5,20.0,4.2,20.0,0.047619047619047616,4,15
58624,5,14.2,6.6,14.0,0.5757575757575758,3,14
58636,6,21.833333333333332,14.166666666666666,66.0,0.2235294117647059,0,17
58638,3,7.0,3.6666666666666665,4.0,0.6363636363636364,3,13
58648,11,10.090909090909092,3.5454545454545454,25.0,0.358974358974359,6,13
58650,13,9.615384615384615,9.153846153846153,50.0,0.5798319327731093,0,10
58652,3,10.0,2.3333333333333335,5.0,0.2857142857142857,3,17
58661,7,19.857142857142858,8.0,39.0,0.30357142857142855,0,11
58686,6,15.5,8.666666666666666,31.0,0.40384615384615385,0,8
58700,24,10.0,6.0,52.0,0.6388888888888888,1,9
58702,11,15.454545454545455,10.090909090909092,61.0,0.45045045045045046,0,19
58716,38,8.710526315789474,7.447368421052632,64.0,0.773851590106007,5,16
58720,19,5.7368421052631575,10.052631578947368,137.0,0.28272251308900526,5,7
58744,3,17.666666666666668,23.333333333333332,66.0,0.05714285714285714,2,12
58751,3,12.0,2.0,4.0,0.0,2,15
58756,26,12.76923076923077,22.884615384615383,137.0,0.7697478991596639,1,13
58762,6,19.5,21.5,95.0,0.26356589147286824,3,16
58763,20,14.6,9.1,124.0,0.31868131868131866,0,11
58768,22,6.954545454545454,9.454545454545455,71.0,0.6586538461538461,4,16
58772,53,4.90566037735849,2.2115384615384617,34.0,0.7043478260869566,1,13
58774,5,19.4,6.2,28.0,0.0967741935483871,1,15
58780,12,4.666666666666667,10.416666666666666,73.0,0.416,3,11
58782,16,16.8125,8.375,49.0,0.6343283582089553,4,12
58793,15,3.2,1.5,13.0,0.38095238095238093,4,9
58794,4,22.5,8.25,30.0,0.09090909090909091,1,11
58802,23,11.130434782608695,21.26086956521739,96.0,0.803680981595092,1,9
58805,3,20.0,14.333333333333334,31.0,0.27906976744186046,1,7
58810,8,4.375,8.875,57.0,0.19718309859154928,4,12
58811,41,6.414634146341464,3.951219512195122,64.0,0.6049382716049383,1,10
58819,4,20.25,9.25,26.0,0.2972972972972973,0,12
58827,9,7.0,14.88888888888889,64.0,0.5223880597014925,4,20
58840,3,16.333333333333332,4.666666666666667,8.0,0.42857142857142855,0,11
58846,3,4.0,8.333333333333334,17.0,0.32,0,14
58863,20,5.95,11.2,32.0,0.8571428571428571,1,10
58867,21,7.904761904761905,4.809523809523809,24.0,0.7623762376237624,0,16
58869,20,15.15,8.15,91.0,0.44171779141104295,5,12
58871,42,7.214285714285714,1.8611111111111112,19.0,0.7164179104477612,3,16
58874,6,24.666666666666668,5.166666666666667,28.0,0.0967741935483871,5,9
58879,6,23.5,11.0,48.0,0.2727272727272727,0,5
58880,7,13.571428571428571,16.571428571428573,72.0,0.3793103448275862,4,15
58883,8,17.875,16.375,99.0,0.24427480916030533,2,13
58884,13,13.615384615384615,10.76923076923077,68.0,0.5142857142857142,5,10
58891,12,5.0,6.5,53.0,0.32051282051282054,3,17
58896,5,18.4,19.0,82.0,0.1368421052631579,4,12
58900,23,11.956521739130435,12.434782608695652,129.0,0.548951048951049,1,9
58911,6,15.166666666666666,8.666666666666666,38.0,0.2692307692307692,3,14
58919,87,4.126436781609195,15.517241379310345,250.0,0.8148148148148148,0,8
58933,5,7.0,37.6,121.0,0.35638297872340424,0,10
58942,7,15.285714285714286,13.428571428571429,57.0,0.39361702127659576,1,10
58947,25,12.4,9.72,100.0,0.588477366255144,1,0
58956,9,20.666666666666668,11.88888888888889,64.0,0.40186915887850466,5,11
58958,8,16.5,3.5,22.0,0.21428571428571427,0,13
58960,18,10.777777777777779,6.888888888888889,79.0,0.3629032258064516,2,16
58964,11,13.909090909090908,8.0,36.0,0.5909090909090909,2,8
58969,10,7.3,4.2,24.0,0.42857142857142855,4,9
58971,71,4.436619718309859,7.436619718309859,152.0,0.7121212121212122,1,9
58981,15,17.6,4.214285714285714,41.0,0.3050847457627119,6,10
58983,5,7.6,3.4,16.0,0.058823529411764705,1,14
58984,12,10.666666666666666,8.166666666666666,48.0,0.5102040816326531,0,11
58985,3,14.0,8.333333333333334,25.0,0.0,2,6
58992,29,11.275862068965518,9.03448275862069,90.0,0.6564885496183206,5,1
58997,9,9.222222222222221,8.88888888888889,26.0,0.675,6,11
59000,7,4.571428571428571,5.857142857142857,24.0,0.4146341463414634,3,16
59008,4,19.5,13.0,36.0,0.3076923076923077,2,15
59014,3,5.0,22.666666666666668,44.0,0.35294117647058826,6,9
59024,14,8.5,2.642857142857143,11.0,0.7027027027027027,2,11
59032,53,6.754716981132075,10.075471698113208,132.0,0.7528089887640449,6,9
59043,5,22.2,4.2,10.0,0.5238095238095238,2,13
59044,3,14.0,3.3333333333333335,6.0,0.4,4,14
59046,4,15.25,13.75,42.0,0.23636363636363636,3,13
59058,3,20.0,2.6666666666666665,6.0,0.25,0,16
59063,4,17.75,7.0,21.0,0.0,0,10
59068,4,14.75,5.25,18.0,0.14285714285714285,1,14
59078,32,9.40625,10.5625,85.0,0.7485207100591716,1,9
59082,3,20.0,22.333333333333332,59.0,0.11940298507462686,1,9
59086,35,7.514285714285714,8.857142857142858,91.0,0.7064516129032258,1,17
59115,40,8.025,7.025,80.0,0.7153024911032029,1,17
59123,42,8.380952380952381,21.738095238095237,331.0,0.6374589266155531,0,8
59124,8,24.25,3.5714285714285716,13.0,0.48,6,8
59133,27,10.444444444444445,5.0,86.0,0.312,1,10
59155,4,15.0,9.25,15.0,0.5945945945945946,3,11
59157,8,17.375,9.75,33.0,0.5769230769230769,0,10
59159,16,18.875,7.875,44.0,0.6507936507936508,2,12
59167,32,10.03125,5.5,56.0,0.6818181818181818,0,19
59179,3,12.0,12.666666666666666,22.0,0.42105263157894735,5,18
59186,28,10.964285714285714,10.5,93.0,0.6836734693877551,0,14
59194,19,4.947368421052632,3.9473684210526314,27.0,0.64,4,16
59204,4,14.25,9.75,29.0,0.2564102564102564,2,10
59208,4,5.0,1.0,1.0,0.75,5,15
59209,25,11.68,11.48,85.0,0.7038327526132404,0,14
59210,8,15.875,4.75,23.0,0.39473684210526316,1,9
59211,32,10.75,8.21875,73.0,0.7224334600760456,0,18
59212,11,8.636363636363637,5.909090909090909,53.0,0.18461538461538463,1,10
59216,44,8.159090909090908,7.0227272727272725,67.0,0.7831715210355987,1,12
59229,5,19.6,3.5,13.0,0.07142857142857142,4,9
59236,20,15.55,7.6,71.0,0.5328947368421053,5,14
59241,14,9.857142857142858,5.5,49.0,0.36363636363636365,5,14
59257,35,6.628571428571429,3.942857142857143,47.0,0.6594202898550725,2,14
59260,8,24.5,2.5,9.0,0.55,1,10
59263,39,7.410256410256411,19.53846153846154,162.0,0.7874015748031497,0,14
59265,7,8.714285714285714,12.285714285714286,50.0,0.4186046511627907,1,10
59275,3,20.0,1.3333333333333333,4.0,0.0,4,12
59288,16,4.6875,11.4375,77.0,0.5792349726775956,2,12
59305,3,12.666666666666666,22.666666666666668,50.0,0.2647058823529412,0,7
59309,24,6.375,9.916666666666666,78.0,0.6722689075630253,0,14
59311,9,16.333333333333332,22.11111111111111,62.0,0.6884422110552764,6,8
59318,5,12.8,9.8,45.0,0.08163265306122448,2,12
59325,24,6.708333333333333,18.75,92.0,0.7955555555555556,1,16
59331,4,14.25,27.25,78.0,0.28440366972477066,0,18
59332,6,15.0,10.833333333333334,51.0,0.2153846153846154,4,6
59335,7,15.571428571428571,11.571428571428571,51.0,0.37037037037037035,1,12
59336,28,10.178571428571429,9.035714285714286,121.0,0.5217391304347826,5,15
59343,8,21.375,17.0,72.0,0.47058823529411764,1,16
59353,16,14.0,5.375,40.0,0.5348837209302325,1,12
59356,5,19.2,21.4,53.0,0.5046728971962616,5,16
59360,5,7.0,13.0,43.0,0.3384615384615385,1,8
59361,28,9.428571428571429,11.214285714285714,30.0,0.9044585987261147,2,13
59368,9,5.777777777777778,12.555555555555555,43.0,0.6194690265486725,3,17
59374,3,20.0,4.333333333333333,9.0,0.3076923076923077,0,17
59378,43,7.627906976744186,16.046511627906977,181.0,0.7376811594202899,1,10
59381,13,14.615384615384615,5.923076923076923,43.0,0.44155844155844154,0,17
59402,9,11.333333333333334,9.666666666666666,46.0,0.47126436781609193,5,14
59403,65,5.338461538461538,7.515625,200.0,0.5841995841995842,3,16
59404,39,8.717948717948717,7.282051282051282,63.0,0.778169014084507,6,18
59407,6,25.0,5.0,23.0,0.23333333333333334,2,8
59408,28,8.5,5.892857142857143,43.0,0.7393939393939394,2,10
59414,4,6.75,5.75,21.0,0.08695652173913043,0,10
59417,29,11.275862068965518,7.0,76.0,0.625615763546798,0,10
59432,21,14.380952380952381,9.857142857142858,68.0,0.6714975845410628,5,15
59434,24,14.541666666666666,4.041666666666667,25.0,0.7422680412371134,1,10
59439,11,18.545454545454547,8.454545454545455,56.0,0.3978494623655914,2,10
59440,3,17.333333333333332,2.6666666666666665,8.0,0.0,3,10
59441,3,5.333333333333333,3.6666666666666665,10.0,0.09090909090909091,3,9
59453,29,11.172413793103448,21.79310344827586,147.0,0.7674050632911392,2,16
59455,9,16.88888888888889,4.888888888888889,30.0,0.3181818181818182,1,8
59471,41,4.317073170731708,7.365853658536586,125.0,0.5860927152317881,5,9
59481,6,14.166666666666666,13.5,42.0,0.48148148148148145,6,12
59484,4,18.75,7.0,18.0,0.35714285714285715,0,19
59490,40,8.975,10.875,62.0,0.8574712643678161,0,15
59496,3,5.666666666666667,10.333333333333334,17.0,0.45161290322580644,1,8
59498,79,4.556962025316456,8.822784810126583,275.0,0.6054519368723099,2,20
59505,16,10.25,9.0625,39.0,0.7310344827586207,2,12
59507,14,13.0,13.357142857142858,77.0,0.5882352941176471,2,13
59514,3,20.0,19.333333333333332,41.0,0.29310344827586204,1,8
59526,3,9.333333333333334,17.666666666666668,43.0,0.18867924528301888,6,11
59532,15,9.866666666666667,3.933333333333333,42.0,0.288135593220339,1,15
59535,99,3.1313131313131315,2.515151515151515,49.0,0.8032128514056225,1,11
59580,16,13.625,4.375,34.0,0.5142857142857142,6,17
59593,6,17.666666666666668,3.1666666666666665,12.0,0.3684210526315789,0,6
59596,14,16.142857142857142,8.571428571428571,77.0,0.35833333333333334,0,13
59597,5,21.4,11.8,35.0,0.4067796610169492,0,11
59602,4,9.0,4.75,16.0,0.15789473684210525,1,11
59621,34,10.205882352941176,7.147058823529412,108.0,0.5555555555555556,0,18
59625,44,8.090909090909092,5.5227272727272725,57.0,0.7654320987654321,6,13
59636,3,20.0,2.6666666666666665,6.0,0.25,6,13
59643,3,4.333333333333333,3.6666666666666665,9.0,0.18181818181818182,1,14
59653,5,5.8,2.6666666666666665,5.0,0.375,0,16
59664,5,6.2,13.0,46.0,0.2923076923076923,3,15
59675,44,7.636363636363637,23.272727272727273,193.0,0.8115234375,6,14
59687,3,17.666666666666668,3.3333333333333335,6.0,0.4,2,12
59690,18,16.444444444444443,4.0,28.0,0.6111111111111112,2,13
59692,40,8.65,17.075,186.0,0.7276720351390923,2,11
59694,4,22.5,1.3333333333333333,3.0,0.25,1,8
59696,11,6.454545454545454,11.181818181818182,38.0,0.6910569105691057,5,17
59703,3,20.0,2.0,5.0,0.16666666666666666,0,10
59713,15,10.533333333333333,7.533333333333333,69.0,0.3893805309734513,4,14
59725,5,21.6,12.2,35.0,0.4262295081967213,0,8
59745,3,15.333333333333334,4.333333333333333,10.0,0.23076923076923078,2,10
59746,27,11.444444444444445,9.666666666666666,75.0,0.7126436781609196,1,16
59747,3,1.6666666666666667,2.0,4.0,0.3333333333333333,4,11
59749,6,19.833333333333332,9.166666666666666,30.0,0.45454545454545453,0,13
59778,3,20.0,8.666666666666666,21.0,0.19230769230769232,2,11
59782,28,11.785714285714286,4.851851851851852,36.0,0.7251908396946565,1,17
59783,20,11.45,7.95,96.0,0.39622641509433965,1,14
59785,23,13.130434782608695,4.6521739130434785,80.0,0.2523364485981308,4,12
59801,43,8.372093023255815,10.674418604651162,127.0,0.7233115468409586,2,8
59851,30,9.1,10.0,102.0,0.66,1,10
59856,27,7.62962962962963,11.333333333333334,109.0,0.6437908496732027,1,10
59857,22,13.409090909090908,3.5454545454545454,39.0,0.5,0,14
59867,9,17.11111111111111,6.222222222222222,51.0,0.08928571428571429,5,12
59885,10,8.8,2.2,12.0,0.45454545454545453,1,10
59888,5,17.0,13.8,61.0,0.11594202898550725,0,16
59894,3,19.666666666666668,6.0,14.0,0.2222222222222222,1,11
59897,19,16.894736842105264,7.0,53.0,0.6015037593984962,6,9
59899,7,19.714285714285715,15.714285714285714,81.0,0.2636363636363636,0,9
59903,3,17.0,5.0,7.0,0.5333333333333333,2,8
59919,6,5.833333333333333,7.5,20.0,0.5555555555555556,0,13
59920,3,11.0,12.333333333333334,22.0,0.40540540540540543,0,11
59955,25,12.88,5.68,82.0,0.4225352112676056,5,12
59964,22,7.409090909090909,6.954545454545454,68.0,0.5555555555555556,2,10
59968,17,12.352941176470589,9.235294117647058,91.0,0.42038216560509556,1,18
59970,7,20.428571428571427,8.428571428571429,38.0,0.3559322033898305,0,10
59985,10,7.6,12.9,78.0,0.3953488372093023,5,13
59999,17,15.823529411764707,7.0588235294117645,67.0,0.44166666666666665,1,18
60000,3,14.0,8.666666666666666,22.0,0.15384615384615385,3,14
60006,8,16.75,24.375,82.0,0.5794871794871795,0,10
60007,6,21.333333333333332,10.666666666666666,51.0,0.203125,6,16
60008,14,17.071428571428573,10.785714285714286,78.0,0.48344370860927155,0,11
60018,51,6.823529411764706,5.176470588235294,97.0,0.6325757575757576,4,18
60020,3,19.333333333333332,10.0,20.0,0.3333333333333333,3,18
